ID,Datetime,Count,Car Count,Bike Count,Bus Count,Truck Count,Traffic Situation
536,23-01-2024 07:00,20,18,1,0,1,normal
537,23-01-2024 08:00,18,16,2,0,0,normal
538,23-01-2024 09:00,12,1,9,0,2,normal
539,23-01-2024 10:00,18,8,5,0,5,normal
540,23-01-2024 11:00,14,2,5,6,1,normal
541,23-01-2024 12:00,24,22,1,1,0,normal
542,23-01-2024 13:00,12,3,6,3,0,normal
543,23-01-2024 14:00,30,28,0,0,2,normal
544,23-01-2024 15:00,34,13,15,1,5,normal
545,23-01-2024 16:00,14,6,6,0,2,normal
546,23-01-2024 17:00,24,10,14,0,0,normal
547,23-01-2024 18:00,20,10,6,1,3,normal
548,23-01-2024 19:00,16,12,2,2,0,normal
549,23-01-2024 20:00,30,8,13,6,3,normal
550,23-01-2024 21:00,26,13,8,1,4,normal
551,23-01-2024 22:00,22,15,6,1,0,normal
552,23-01-2024 23:00,36,6,10,19,1,normal
553,24-01-2024 00:00,38,2,15,18,3,normal
554,24-01-2024 01:00,42,5,2,15,20,normal
555,24-01-2024 02:00,52,41,6,3,2,normal
556,24-01-2024 03:00,24,21,1,1,1,normal
557,24-01-2024 04:00,10,8,1,0,1,normal
558,24-01-2024 05:00,14,2,9,1,2,normal
559,24-01-2024 06:00,12,12,0,0,0,normal
560,24-01-2024 07:00,12,8,1,0,3,normal
561,24-01-2024 08:00,16,5,9,1,1,normal
562,24-01-2024 09:00,14,1,0,13,0,normal
563,24-01-2024 10:00,14,5,9,0,0,normal
564,24-01-2024 11:00,26,20,1,3,2,normal
565,24-01-2024 12:00,12,12,0,0,0,normal
566,24-01-2024 13:00,26,17,9,0,0,normal
567,24-01-2024 14:00,18,18,0,0,0,normal
568,24-01-2024 15:00,18,10,4,2,2,normal
569,24-01-2024 16:00,20,11,7,0,2,normal
570,24-01-2024 17:00,22,12,6,4,0,normal
571,24-01-2024 18:00,26,21,5,0,0,normal
572,24-01-2024 19:00,20,2,18,0,0,normal
573,24-01-2024 20:00,16,3,2,7,4,normal
574,24-01-2024 21:00,18,14,4,0,0,normal
575,24-01-2024 22:00,26,18,2,4,2,normal
576,24-01-2024 23:00,8,5,2,0,1,normal
577,25-01-2024 00:00,22,11,0,0,11,normal
578,25-01-2024 01:00,34,21,9,0,4,normal
579,25-01-2024 02:00,28,23,3,1,1,normal
580,25-01-2024 03:00,6,1,4,0,1,normal
581,25-01-2024 04:00,8,3,0,1,4,normal
582,25-01-2024 05:00,8,6,2,0,0,normal
583,25-01-2024 06:00,10,0,10,0,0,normal
584,25-01-2024 07:00,6,1,1,4,0,normal
585,25-01-2024 08:00,16,1,12,0,3,normal
586,25-01-2024 09:00,6,6,0,0,0,normal
587,25-01-2024 10:00,20,3,17,0,0,normal
588,25-01-2024 11:00,18,1,4,9,4,normal
589,25-01-2024 12:00,16,10,6,0,0,normal
590,25-01-2024 13:00,10,4,0,1,5,normal
591,25-01-2024 14:00,14,14,0,0,0,normal
592,25-01-2024 15:00,16,3,8,1,4,normal
593,25-01-2024 16:00,12,3,9,0,0,normal
594,25-01-2024 17:00,36,7,27,0,2,normal
595,25-01-2024 18:00,38,10,12,1,15,normal
596,25-01-2024 19:00,28,14,10,4,0,normal
597,25-01-2024 20:00,14,5,0,3,6,normal
598,25-01-2024 21:00,28,20,6,0,2,normal
599,25-01-2024 22:00,46,39,5,0,2,normal
600,25-01-2024 23:00,30,15,0,11,4,normal
601,26-01-2024 00:00,24,7,8,3,6,normal
602,26-01-2024 01:00,20,3,2,13,2,normal
603,26-01-2024 02:00,22,6,14,2,0,normal
604,26-01-2024 03:00,14,0,6,4,4,normal
605,26-01-2024 04:00,10,3,6,1,0,normal
606,26-01-2024 05:00,16,6,6,4,0,normal
607,26-01-2024 06:00,6,6,0,0,0,normal
608,26-01-2024 07:00,4,3,0,0,1,normal
609,26-01-2024 08:00,12,9,2,0,1,normal
610,26-01-2024 09:00,14,6,3,5,0,normal
611,26-01-2024 10:00,14,4,5,5,0,normal
612,26-01-2024 11:00,12,7,0,0,5,normal
613,26-01-2024 12:00,6,4,0,2,0,normal
614,26-01-2024 13:00,10,3,1,6,0,normal
615,26-01-2024 14:00,12,2,3,0,7,normal
616,26-01-2024 15:00,8,8,0,0,0,normal
617,26-01-2024 16:00,16,14,1,0,1,normal
618,26-01-2024 17:00,12,7,5,0,0,normal
619,26-01-2024 18:00,18,0,10,0,8,normal
620,26-01-2024 19:00,14,3,9,1,1,normal
621,26-01-2024 20:00,6,5,0,1,0,normal
622,26-01-2024 21:00,10,2,4,4,0,normal
623,26-01-2024 22:00,8,3,0,2,3,normal
624,26-01-2024 23:00,26,17,2,6,1,normal
625,27-01-2024 00:00,26,16,6,2,2,normal
626,27-01-2024 01:00,10,10,0,0,0,normal
627,27-01-2024 02:00,14,0,1,6,7,normal
628,27-01-2024 03:00,8,4,1,2,1,normal
629,27-01-2024 04:00,12,1,1,1,9,normal
630,27-01-2024 05:00,16,7,2,7,0,normal
631,27-01-2024 06:00,14,4,2,4,4,normal
632,27-01-2024 07:00,4,3,1,0,0,normal
633,27-01-2024 08:00,8,6,1,0,1,normal
634,27-01-2024 09:00,12,6,1,3,2,normal
635,27-01-2024 10:00,22,18,0,3,1,normal
636,27-01-2024 11:00,18,5,13,0,0,normal
637,27-01-2024 12:00,20,15,3,2,0,normal
638,27-01-2024 13:00,10,10,0,0,0,normal
639,27-01-2024 14:00,4,2,0,2,0,normal
640,27-01-2024 15:00,14,10,4,0,0,normal
641,27-01-2024 16:00,10,2,4,2,2,normal
642,27-01-2024 17:00,8,4,0,3,1,normal
643,27-01-2024 18:00,14,6,3,2,3,normal
644,27-01-2024 19:00,12,2,7,2,1,normal
645,27-01-2024 20:00,14,2,2,9,1,normal
646,27-01-2024 21:00,12,7,3,0,2,normal
647,27-01-2024 22:00,16,4,0,4,8,normal
648,27-01-2024 23:00,10,0,3,7,0,normal
649,28-01-2024 00:00,8,3,5,0,0,normal
650,28-01-2024 01:00,16,13,2,1,0,normal
651,28-01-2024 02:00,14,13,1,0,0,normal
652,28-01-2024 03:00,10,5,1,2,2,normal
653,28-01-2024 04:00,10,1,9,0,0,normal
654,28-01-2024 05:00,16,12,0,2,2,normal
655,28-01-2024 06:00,14,5,3,4,2,normal
656,28-01-2024 07:00,8,0,2,6,0,normal
657,28-01-2024 08:00,12,12,0,0,0,normal
658,28-01-2024 09:00,16,5,11,0,0,normal
659,28-01-2024 10:00,14,0,1,11,2,normal
660,28-01-2024 11:00,14,5,7,0,2,normal
661,28-01-2024 12:00,30,11,11,5,3,normal
662,28-01-2024 13:00,16,8,6,1,1,normal
663,28-01-2024 14:00,26,13,13,0,0,normal
664,28-01-2024 15:00,24,10,8,0,6,normal
665,28-01-2024 16:00,20,15,1,2,2,normal
666,28-01-2024 17:00,14,12,1,1,0,normal
667,28-01-2024 18:00,40,14,17,4,5,normal
668,28-01-2024 19:00,18,2,11,3,2,normal
669,28-01-2024 20:00,22,14,1,3,4,normal
670,28-01-2024 21:00,20,15,4,1,0,normal
671,28-01-2024 22:00,32,26,0,3,3,normal
672,28-01-2024 23:00,28,7,19,1,1,normal
673,29-01-2024 00:00,16,16,0,0,0,normal
674,29-01-2024 01:00,8,0,3,0,5,normal
675,29-01-2024 02:00,18,4,1,12,1,normal
676,29-01-2024 03:00,18,13,4,1,0,normal
677,29-01-2024 04:00,6,1,0,0,5,normal
678,29-01-2024 05:00,16,8,2,4,2,normal
679,29-01-2024 06:00,2,2,0,0,0,normal
680,29-01-2024 07:00,10,10,0,0,0,normal
681,29-01-2024 08:00,10,8,2,0,0,normal
682,29-01-2024 09:00,14,11,3,0,0,normal
683,29-01-2024 10:00,14,5,5,1,3,normal
684,29-01-2024 11:00,14,2,9,0,3,normal
685,29-01-2024 12:00,16,16,0,0,0,normal
686,29-01-2024 13:00,16,2,8,6,0,normal
687,29-01-2024 14:00,12,6,5,0,1,normal
688,29-01-2024 15:00,8,8,0,0,0,normal
689,29-01-2024 16:00,20,0,13,2,5,normal
690,29-01-2024 17:00,12,9,0,2,1,normal
691,29-01-2024 18:00,12,6,6,0,0,normal
692,29-01-2024 19:00,18,1,16,1,0,normal
693,29-01-2024 20:00,26,0,13,5,8,normal
694,29-01-2024 21:00,16,0,9,4,3,normal
695,29-01-2024 22:00,20,13,6,0,1,normal
696,29-01-2024 23:00,20,0,13,2,5,normal
697,30-01-2024 00:00,16,5,8,0,3,normal
698,30-01-2024 01:00,10,4,6,0,0,normal
699,30-01-2024 02:00,16,15,1,0,0,normal
700,30-01-2024 03:00,12,1,0,3,8,normal
701,30-01-2024 04:00,6,4,2,0,0,normal
702,30-01-2024 05:00,8,7,1,0,0,normal
703,30-01-2024 06:00,12,10,2,0,0,normal
704,30-01-2024 07:00,10,0,10,0,0,normal
705,30-01-2024 08:00,26,18,7,1,0,normal
706,30-01-2024 09:00,28,11,6,1,10,normal
707,30-01-2024 10:00,20,6,2,5,7,normal
708,30-01-2024 11:00,42,5,36,1,0,normal
709,30-01-2024 12:00,20,19,0,1,0,normal
710,30-01-2024 13:00,24,15,6,2,1,normal
711,30-01-2024 14:00,36,14,9,3,10,normal
712,30-01-2024 15:00,28,1,1,19,7,normal
713,30-01-2024 16:00,26,24,1,1,0,normal
714,30-01-2024 17:00,32,1,3,20,8,normal
715,30-01-2024 18:00,36,3,3,23,7,normal
716,30-01-2024 19:00,12,2,9,0,1,normal
717,30-01-2024 20:00,22,0,13,3,6,normal
718,30-01-2024 21:00,24,20,2,1,1,normal
719,30-01-2024 22:00,20,5,13,0,2,normal
720,30-01-2024 23:00,22,3,2,0,17,normal
721,31-01-2024 00:00,22,3,12,6,1,normal
722,31-01-2024 01:00,16,0,15,0,1,normal
723,31-01-2024 02:00,18,5,5,8,0,normal
724,31-01-2024 03:00,16,10,6,0,0,normal
725,31-01-2024 04:00,28,7,2,6,13,normal
726,31-01-2024 05:00,30,15,0,9,6,normal
727,31-01-2024 06:00,42,13,28,0,1,normal
728,31-01-2024 07:00,10,7,3,0,0,normal
729,31-01-2024 08:00,14,12,2,0,0,normal
730,31-01-2024 09:00,18,17,0,0,1,normal
731,31-01-2024 10:00,24,21,0,3,0,normal
732,31-01-2024 11:00,26,21,2,0,3,normal
733,31-01-2024 12:00,34,8,15,4,7,normal
734,31-01-2024 13:00,36,33,3,0,0,normal
735,31-01-2024 14:00,10,5,2,0,3,normal
736,31-01-2024 15:00,18,11,1,4,2,normal
737,31-01-2024 16:00,16,2,8,0,6,normal
738,31-01-2024 17:00,34,24,1,0,9,normal
739,31-01-2024 18:00,22,9,13,0,0,normal
740,31-01-2024 19:00,22,18,4,0,0,normal
741,31-01-2024 20:00,28,27,1,0,0,normal
742,31-01-2024 21:00,28,24,1,0,3,normal
743,31-01-2024 22:00,62,26,27,5,4,normal
744,31-01-2024 23:00,40,28,8,0,4,normal
745,01-02-2024 00:00,44,4,31,8,1,normal
746,01-02-2024 01:00,16,0,2,2,12,normal
747,01-02-2024 02:00,20,5,6,0,9,normal
748,01-02-2024 03:00,26,13,7,1,5,normal
749,01-02-2024 04:00,10,4,0,6,0,normal
750,01-02-2024 05:00,20,9,1,2,8,normal
751,01-02-2024 06:00,10,10,0,0,0,normal
752,01-02-2024 07:00,12,11,1,0,0,normal
753,01-02-2024 08:00,16,4,8,3,1,normal
754,01-02-2024 09:00,10,6,4,0,0,normal
755,01-02-2024 10:00,20,11,4,4,1,normal
756,01-02-2024 11:00,30,14,14,1,1,normal
757,01-02-2024 12:00,20,1,5,5,9,normal
758,01-02-2024 13:00,18,9,8,0,1,normal
759,01-02-2024 14:00,28,17,8,3,0,normal
760,01-02-2024 15:00,30,18,1,6,5,normal
761,01-02-2024 16:00,14,1,5,4,4,normal
762,01-02-2024 17:00,24,13,4,6,1,normal
763,01-02-2024 18:00,16,9,2,2,3,normal
764,01-02-2024 19:00,22,6,2,12,2,normal
765,01-02-2024 20:00,14,8,2,4,0,normal
766,01-02-2024 21:00,20,4,11,4,1,normal
767,01-02-2024 22:00,12,2,4,6,0,normal
768,01-02-2024 23:00,12,3,6,2,1,normal
769,02-02-2024 00:00,22,4,14,0,4,normal
770,02-02-2024 01:00,18,10,1,7,0,normal
771,02-02-2024 02:00,6,3,2,0,1,normal
772,02-02-2024 03:00,8,1,1,2,4,normal
773,02-02-2024 04:00,6,4,1,1,0,normal
774,02-02-2024 05:00,8,6,2,0,0,normal
775,02-02-2024 06:00,4,0,1,3,0,normal
776,02-02-2024 07:00,6,2,2,0,2,normal
777,02-02-2024 08:00,6,0,2,2,2,normal
778,02-02-2024 09:00,12,1,9,0,2,normal
779,02-02-2024 10:00,12,2,10,0,0,normal
780,02-02-2024 11:00,4,3,1,0,0,normal
781,02-02-2024 12:00,10,1,7,2,0,normal
782,02-02-2024 13:00,8,8,0,0,0,normal
783,02-02-2024 14:00,8,5,0,3,0,normal
784,02-02-2024 15:00,4,0,3,1,0,normal
785,02-02-2024 16:00,8,7,1,0,0,normal
786,02-02-2024 17:00,10,9,0,0,1,normal
787,02-02-2024 18:00,8,5,1,2,0,normal
788,02-02-2024 19:00,14,4,10,0,0,normal
789,02-02-2024 20:00,10,5,4,0,1,normal
790,02-02-2024 21:00,4,1,0,1,2,normal
791,02-02-2024 22:00,4,3,1,0,0,normal
792,02-02-2024 23:00,8,2,6,0,0,normal
793,03-02-2024 00:00,10,5,3,1,1,normal
794,03-02-2024 01:00,4,4,0,0,0,normal
795,03-02-2024 02:00,4,0,4,0,0,normal
796,03-02-2024 03:00,6,2,1,3,0,normal
797,03-02-2024 04:00,4,1,3,0,0,normal
798,03-02-2024 05:00,4,2,0,0,2,normal
799,03-02-2024 06:00,4,4,0,0,0,normal
800,03-02-2024 07:00,8,8,0,0,0,normal
801,03-02-2024 08:00,6,3,1,0,2,normal
802,03-02-2024 09:00,4,1,1,1,1,normal
803,03-02-2024 10:00,8,4,4,0,0,normal
804,03-02-2024 11:00,4,4,0,0,0,normal
805,03-02-2024 12:00,10,2,0,2,6,normal
806,03-02-2024 13:00,6,6,0,0,0,normal
807,03-02-2024 14:00,8,7,1,0,0,normal
808,03-02-2024 15:00,10,2,5,1,2,normal
809,03-02-2024 16:00,12,4,0,0,8,normal
810,03-02-2024 17:00,16,3,12,0,1,normal
811,03-02-2024 18:00,14,7,7,0,0,normal
812,03-02-2024 19:00,12,1,11,0,0,normal
813,03-02-2024 20:00,10,7,3,0,0,normal
814,03-02-2024 21:00,14,4,8,1,1,normal
815,03-02-2024 22:00,16,7,0,4,5,normal
816,03-02-2024 23:00,14,3,9,0,2,normal
817,04-02-2024 00:00,22,5,13,0,4,normal
818,04-02-2024 01:00,10,6,0,3,1,normal
819,04-02-2024 02:00,6,2,2,2,0,normal
820,04-02-2024 03:00,10,9,1,0,0,normal
821,04-02-2024 04:00,4,1,2,1,0,normal
822,04-02-2024 05:00,12,4,0,1,7,normal
823,04-02-2024 06:00,6,1,1,3,1,normal
824,04-02-2024 07:00,8,5,3,0,0,normal
825,04-02-2024 08:00,4,3,1,0,0,normal
826,04-02-2024 09:00,20,10,6,2,2,normal
827,04-02-2024 10:00,14,3,0,6,5,normal
828,04-02-2024 11:00,18,18,0,0,0,normal
829,04-02-2024 12:00,14,12,0,1,1,normal
830,04-02-2024 13:00,12,12,0,0,0,normal
831,04-02-2024 14:00,16,15,0,0,1,normal
832,04-02-2024 15:00,18,9,9,0,0,normal
833,04-02-2024 16:00,24,17,3,2,2,normal
834,04-02-2024 17:00,20,11,6,2,1,normal
835,04-02-2024 18:00,26,2,9,1,14,normal
836,04-02-2024 19:00,24,0,15,0,9,normal
837,04-02-2024 20:00,20,4,5,5,6,normal
838,04-02-2024 21:00,26,14,5,4,3,normal
839,04-02-2024 22:00,36,1,5,17,13,normal
840,04-02-2024 23:00,22,22,0,0,0,normal
841,05-02-2024 00:00,8,7,0,0,1,normal
842,05-02-2024 01:00,12,8,2,1,1,normal
843,05-02-2024 02:00,12,10,1,0,1,normal
844,05-02-2024 03:00,14,5,2,5,2,normal
845,05-02-2024 04:00,2,1,1,0,0,normal
846,05-02-2024 05:00,6,4,1,0,1,normal
847,05-02-2024 06:00,6,0,5,1,0,normal
848,05-02-2024 07:00,12,11,1,0,0,normal
849,05-02-2024 08:00,4,0,0,0,4,normal
850,05-02-2024 09:00,12,6,1,0,5,normal
851,05-02-2024 10:00,10,3,7,0,0,normal
852,05-02-2024 11:00,14,0,11,3,0,normal
853,05-02-2024 12:00,18,18,0,0,0,normal
854,05-02-2024 13:00,22,1,12,3,6,normal
855,05-02-2024 14:00,18,5,8,3,2,normal
856,05-02-2024 15:00,24,17,4,3,0,normal
857,05-02-2024 16:00,20,10,1,8,1,normal
858,05-02-2024 17:00,20,9,0,6,5,normal
859,05-02-2024 18:00,28,19,5,0,4,normal
860,05-02-2024 19:00,34,1,8,0,25,normal
861,05-02-2024 20:00,34,22,8,3,1,normal
862,05-02-2024 21:00,28,18,8,0,2,normal
863,05-02-2024 22:00,40,0,6,12,22,normal
864,05-02-2024 23:00,28,5,11,2,10,normal
865,06-02-2024 00:00,26,9,7,0,10,normal
866,06-02-2024 01:00,14,8,0,2,4,normal
867,06-02-2024 02:00,28,17,10,0,1,normal
868,06-02-2024 03:00,16,8,1,0,7,normal
869,06-02-2024 04:00,10,1,8,1,0,normal
870,06-02-2024 05:00,14,6,8,0,0,normal
871,06-02-2024 06:00,4,2,2,0,0,normal
872,06-02-2024 07:00,10,9,1,0,0,normal
873,06-02-2024 08:00,8,1,6,1,0,normal
874,06-02-2024 09:00,6,6,0,0,0,normal
875,06-02-2024 10:00,32,22,9,0,1,normal
876,06-02-2024 11:00,42,2,29,6,5,normal
877,06-02-2024 12:00,34,13,17,0,4,normal
878,06-02-2024 13:00,30,14,4,2,10,normal
879,06-02-2024 14:00,36,20,0,14,2,normal
880,06-02-2024 15:00,22,21,1,0,0,normal
881,06-02-2024 16:00,30,6,24,0,0,normal
882,06-02-2024 17:00,18,0,16,1,1,normal
883,06-02-2024 18:00,18,2,7,3,6,normal
884,06-02-2024 19:00,26,26,0,0,0,normal
885,06-02-2024 20:00,28,20,7,0,1,normal
886,06-02-2024 21:00,16,11,2,2,1,normal
887,06-02-2024 22:00,28,17,0,0,11,normal
888,06-02-2024 23:00,42,34,6,1,1,normal
889,07-02-2024 00:00,28,7,0,10,11,normal
890,07-02-2024 01:00,12,4,7,0,1,normal
891,07-02-2024 02:00,24,21,2,1,0,normal
892,07-02-2024 03:00,12,2,8,0,2,normal
893,07-02-2024 04:00,10,9,0,1,0,normal
894,07-02-2024 05:00,12,7,1,3,1,normal
895,07-02-2024 06:00,8,1,7,0,0,normal
896,07-02-2024 07:00,10,10,0,0,0,normal
897,07-02-2024 08:00,12,1,7,1,3,normal
898,07-02-2024 09:00,16,8,3,4,1,normal
899,07-02-2024 10:00,22,9,1,3,9,normal
900,07-02-2024 11:00,10,0,8,2,0,normal
901,07-02-2024 12:00,20,16,0,1,3,normal
902,07-02-2024 13:00,22,20,0,0,2,normal
903,07-02-2024 14:00,14,14,0,0,0,normal
904,07-02-2024 15:00,14,7,1,5,1,normal
905,07-02-2024 16:00,10,8,2,0,0,normal
906,07-02-2024 17:00,20,17,2,1,0,normal
907,07-02-2024 18:00,22,3,14,4,1,normal
908,07-02-2024 19:00,24,22,1,0,1,normal
909,07-02-2024 20:00,12,3,9,0,0,normal
910,07-02-2024 21:00,10,6,1,1,2,normal
911,07-02-2024 22:00,16,0,13,1,2,normal
912,07-02-2024 23:00,20,18,2,0,0,normal
913,08-02-2024 00:00,18,9,4,5,0,normal
914,08-02-2024 01:00,6,1,0,4,1,normal
915,08-02-2024 02:00,14,7,2,1,4,normal
916,08-02-2024 03:00,8,1,3,0,4,normal
917,08-02-2024 04:00,6,5,1,0,0,normal
918,08-02-2024 05:00,10,4,6,0,0,normal
919,08-02-2024 06:00,8,6,0,1,1,normal
920,08-02-2024 07:00,10,5,4,1,0,normal
921,08-02-2024 08:00,8,8,0,0,0,normal
922,08-02-2024 09:00,14,7,5,0,2,normal
923,08-02-2024 10:00,14,4,1,6,3,normal
924,08-02-2024 11:00,16,2,14,0,0,normal
925,08-02-2024 12:00,16,16,0,0,0,normal
926,08-02-2024 13:00,18,0,17,1,0,normal
927,08-02-2024 14:00,14,0,11,1,2,normal
928,08-02-2024 15:00,16,3,9,0,4,normal
929,08-02-2024 16:00,10,1,5,1,3,normal
930,08-02-2024 17:00,20,4,9,0,7,normal
931,08-02-2024 18:00,20,6,6,6,2,normal
932,08-02-2024 19:00,32,29,2,0,1,normal
933,08-02-2024 20:00,28,12,6,2,8,normal
934,08-02-2024 21:00,20,20,0,0,0,normal
935,08-02-2024 22:00,50,26,8,10,6,normal
936,08-02-2024 23:00,48,44,3,1,0,normal
937,09-02-2024 00:00,32,30,2,0,0,normal
938,09-02-2024 01:00,8,5,1,2,0,normal
939,09-02-2024 02:00,26,11,0,8,7,normal
940,09-02-2024 03:00,14,9,4,0,1,normal
941,09-02-2024 04:00,8,5,0,2,1,normal
942,09-02-2024 05:00,12,6,0,0,6,normal
943,09-02-2024 06:00,6,1,1,1,3,normal
944,09-02-2024 07:00,12,9,1,1,1,normal
945,09-02-2024 08:00,16,7,6,2,1,normal
946,09-02-2024 09:00,14,12,1,0,1,normal
947,09-02-2024 10:00,26,9,1,11,5,normal
948,09-02-2024 11:00,14,2,9,3,0,normal
949,09-02-2024 12:00,22,5,6,10,1,normal
950,09-02-2024 13:00,12,1,6,2,3,normal
951,09-02-2024 14:00,12,2,9,0,1,normal
952,09-02-2024 15:00,24,13,0,0,11,normal
953,09-02-2024 16:00,18,9,1,3,5,normal
954,09-02-2024 17:00,18,7,0,9,2,normal
955,09-02-2024 18:00,28,21,5,2,0,normal
956,09-02-2024 19:00,16,6,9,0,1,normal
957,09-02-2024 20:00,26,14,0,1,11,normal
958,09-02-2024 21:00,38,9,6,9,14,normal
959,09-02-2024 22:00,16,10,1,4,1,normal
960,09-02-2024 23:00,20,4,11,0,5,normal
961,10-02-2024 00:00,16,1,13,0,2,normal
962,10-02-2024 01:00,24,11,13,0,0,normal
963,10-02-2024 02:00,8,0,6,2,0,normal
964,10-02-2024 03:00,12,4,1,3,4,normal
965,10-02-2024 04:00,12,2,6,2,2,normal
966,10-02-2024 05:00,12,6,4,0,2,normal
967,10-02-2024 06:00,12,11,1,0,0,normal
968,10-02-2024 07:00,6,0,6,0,0,normal
969,10-02-2024 08:00,10,5,0,0,5,normal
970,10-02-2024 09:00,4,0,2,1,1,normal
971,10-02-2024 10:00,22,0,6,15,1,normal
972,10-02-2024 11:00,14,2,6,0,6,normal
973,10-02-2024 12:00,16,10,4,0,2,normal
974,10-02-2024 13:00,12,12,0,0,0,normal
975,10-02-2024 14:00,6,0,0,4,2,normal
976,10-02-2024 15:00,12,1,3,4,4,normal
977,10-02-2024 16:00,14,10,0,2,2,normal
978,10-02-2024 17:00,24,14,1,0,9,normal
979,10-02-2024 18:00,12,6,0,3,3,normal
980,10-02-2024 19:00,22,1,1,1,19,normal
981,10-02-2024 20:00,14,4,5,3,2,normal
982,10-02-2024 21:00,22,22,0,0,0,normal
983,10-02-2024 22:00,20,7,11,0,2,normal
984,10-02-2024 23:00,12,11,1,0,0,normal
985,11-02-2024 00:00,12,8,3,0,1,normal
986,11-02-2024 01:00,8,2,1,4,1,normal
987,11-02-2024 02:00,12,5,3,0,4,normal
988,11-02-2024 03:00,18,7,2,0,9,normal
989,11-02-2024 04:00,18,11,7,0,0,normal
990,11-02-2024 05:00,8,4,3,1,0,normal
991,11-02-2024 06:00,14,11,3,0,0,normal
992,11-02-2024 07:00,10,8,0,0,2,normal
993,11-02-2024 08:00,16,8,3,4,1,normal
994,11-02-2024 09:00,20,2,16,1,1,normal
995,11-02-2024 10:00,32,24,5,3,0,normal
996,11-02-2024 11:00,34,30,4,0,0,normal
997,11-02-2024 12:00,32,30,1,1,0,normal
998,11-02-2024 13:00,22,0,2,9,11,normal
999,11-02-2024 14:00,34,10,6,3,15,normal
1000,11-02-2024 15:00,30,18,10,0,2,normal
1001,11-02-2024 16:00,40,37,3,0,0,normal
1002,11-02-2024 17:00,22,18,3,0,1,normal
1003,11-02-2024 18:00,22,16,4,2,0,normal
1004,11-02-2024 19:00,24,11,2,0,11,normal
1005,11-02-2024 20:00,24,13,11,0,0,normal
1006,11-02-2024 21:00,32,29,1,1,1,normal
1007,11-02-2024 22:00,32,9,15,0,8,normal
1008,11-02-2024 23:00,46,9,17,20,0,normal
1009,12-02-2024 00:00,28,11,6,10,1,normal
1010,12-02-2024 01:00,38,10,7,2,19,normal
1011,12-02-2024 02:00,18,11,4,2,1,normal
1012,12-02-2024 03:00,30,15,0,13,2,normal
1013,12-02-2024 04:00,12,6,3,2,1,normal
1014,12-02-2024 05:00,6,3,1,1,1,normal
1015,12-02-2024 06:00,12,10,2,0,0,normal
1016,12-02-2024 07:00,14,3,11,0,0,normal
1017,12-02-2024 08:00,16,16,0,0,0,normal
1018,12-02-2024 09:00,32,6,22,2,2,normal
1019,12-02-2024 10:00,26,24,0,2,0,normal
1020,12-02-2024 11:00,12,9,3,0,0,normal
1021,12-02-2024 12:00,22,9,9,0,4,normal
1022,12-02-2024 13:00,18,8,10,0,0,normal
1023,12-02-2024 14:00,22,4,4,6,8,normal
1024,12-02-2024 15:00,22,13,6,0,3,normal
1025,12-02-2024 16:00,18,6,8,4,0,normal
1026,12-02-2024 17:00,26,16,0,7,3,normal
1027,12-02-2024 18:00,20,17,3,0,0,normal
1028,12-02-2024 19:00,22,14,2,4,2,normal
1029,12-02-2024 20:00,22,19,2,0,1,normal
1030,12-02-2024 21:00,14,5,0,4,5,normal
1031,12-02-2024 22:00,24,21,0,0,3,normal
1032,12-02-2024 23:00,16,5,10,0,1,normal
1033,13-02-2024 00:00,22,8,8,6,0,normal
1034,13-02-2024 01:00,22,4,8,3,7,normal
1035,13-02-2024 02:00,14,7,4,1,2,normal
1036,13-02-2024 03:00,12,4,3,2,3,normal
1037,13-02-2024 04:00,12,3,4,2,3,normal
1038,13-02-2024 05:00,8,4,1,2,1,normal
1039,13-02-2024 06:00,12,8,2,1,1,normal
1040,13-02-2024 07:00,14,6,7,1,0,normal
1041,13-02-2024 08:00,14,2,6,4,2,normal
1042,13-02-2024 09:00,6,4,1,0,1,normal
1043,13-02-2024 10:00,22,20,1,0,1,normal
1044,13-02-2024 11:00,18,1,2,10,5,normal
1045,13-02-2024 12:00,18,12,4,1,1,normal
1046,13-02-2024 13:00,32,0,24,2,6,normal
1047,13-02-2024 14:00,28,2,25,1,0,normal
1048,13-02-2024 15:00,18,6,2,4,6,normal
1049,13-02-2024 16:00,22,11,10,0,1,normal
1050,13-02-2024 17:00,22,5,7,0,10,normal
1051,13-02-2024 18:00,12,2,3,4,3,normal
1052,13-02-2024 19:00,20,15,2,0,3,normal
1053,13-02-2024 20:00,16,14,0,2,0,normal
1054,13-02-2024 21:00,14,8,6,0,0,normal
1055,13-02-2024 22:00,14,0,10,2,2,normal
1056,13-02-2024 23:00,24,10,8,6,0,normal
1057,14-02-2024 00:00,22,17,1,1,3,normal
1058,14-02-2024 01:00,10,2,8,0,0,normal
1059,14-02-2024 02:00,22,14,4,1,3,normal
1060,14-02-2024 03:00,6,6,0,0,0,normal
1061,14-02-2024 04:00,18,5,5,5,3,normal
1062,14-02-2024 05:00,14,14,0,0,0,normal
1063,14-02-2024 06:00,16,12,4,0,0,normal
1064,14-02-2024 07:00,14,12,0,2,0,normal
1065,14-02-2024 08:00,26,10,12,2,2,normal
1066,14-02-2024 09:00,6,0,0,1,5,normal
1067,14-02-2024 10:00,14,9,5,0,0,normal
1068,14-02-2024 11:00,18,13,1,1,3,normal
1069,14-02-2024 12:00,28,21,2,2,3,normal
